"炼雀老磊","瘤开(矫)","瘤开(焙)","乞闭 扁柯(∑C)","弥绊 扁柯(∑C)","弥历 扁柯(∑C)","傈斥 扁柯(∑C)","乞斥 扁柯(∑C)","乞斥 弥绊 扁柯(∑C)","乞斥 弥历 扁柯(∑C)","乞闭 碍荐樊(mm)","傈斥 碍荐樊(mm)","乞斥 碍荐樊(mm)","乞闭 老炼矫埃(hr)","傈斥 老炼矫埃(hr)","乞斥 老炼矫埃(hr)","乞闭 老荤樊(MJ/С)","傈斥 老荤樊(MJ/С)","乞斥 老荤樊(MJ/С)","乞闭 嚼档(%)","傈斥 嚼档(%)","乞斥 嚼档(%)","乞闭 款樊(1/10)","傈斥 款樊(1/10)","乞斥 款樊(1/10)","乞闭 利汲樊(cm)","傈斥 利汲樊(cm)","乞斥 利汲樊(cm)","乞闭 鉴埃弥措浅加(m/s)","傈斥 鉴埃弥措浅加(m/s)","乞斥 鉴埃弥措浅加(m/s)"
"20240921","何魂","秦款措备","22.4","26.7","20.6","21.5","21.7","25.7","18.9","378.5","9.8","2.5","0.0","0.0","6.1","1.43","5.6","0.0","93.4","77.4","69.4","9.6","9.8","5.3","0.0","0.0","0.0","23.3","23.2","3.5"
"20240920","何魂","秦款措备","27.8","30.1","25.5","24.7","21.9","25.9","19.1","24.9","8.5","2.0","0.1","0.0","6.1","3.55","5.82","0.0","86.0","77.1","69.6","9.3","9.4","5.3","0.0","0.0","0.0","18.2","18.9","3.6"
"20240919","何魂","秦款措备","30.1","34.7","26.9","25.6","22.2","26.1","19.4","0.0","0.0","3.7","10.7","8.9","6.1","20.96","17.95","0.0","74.3","73.9","70.5","3.8","4.3","5.3","0.0","0.0","0.0","7.9","8.7","3.6"
"20240918","何魂","秦款措备","29.9","34.2","27.4","25.3","22.4","26.3","19.6","0.0","1.6","5.1","9.0","7.0","6.1","21.53","17.58","0.0","72.6","79.9","71.1","5.1","3.9","5.2","0.0","0.0","0.0","7.2","8.2","3.6"
"20240917","何魂","秦款措备","29.7","33.8","26.8","24.1","22.5","26.4","19.8","0.0","59.9","5.8","10.0","0.0","6.2","22.28","4.23","0.0","79.3","86.1","72.2","4.0","8.4","5.2","0.0","0.0","0.0","6.4","11.6","3.6"
"20240916","何魂","秦款措备","27.7","31.2","25.4","23.9","22.6","26.3","19.9","0.3","85.5","6.7","1.9","0.0","5.8","10.34","3.5","0.0","80.4","89.1","73.7","8.1","8.4","5.5","0.0","0.0","0.0","9.8","12.7","3.5"
"20240915","何魂","秦款措备","28.8","32.5","26.5","24.7","22.7","26.4","20.0","0.0","2.2","7.3","3.4","0.7","5.9","13.12","7.96","0.0","76.8","80.4","73.8","8.6","8.5","5.5","0.0","0.0","0.0","10.7","7.3","3.5"
"20240914","何魂","秦款措备","29.5","33.7","26.7","23.6","22.9","26.5","20.2","0.0","7.7","5.5","11.2","0.0","5.7","23.49","5.22","0.0","75.0","82.3","73.6","1.4","10.0","5.8","0.0","0.0","0.0","7.7","7.3","3.4"
"20240913","何魂","秦款措备","29.3","33.3","26.2","26.1","23.0","26.6","20.3","0.0","9.5","6.2","10.6","0.6","5.5","22.65","12.3","0.0","77.5","78.3","73.8","2.5","9.0","6.0","0.0","0.0","0.0","7.0","6.7","3.3"
"20240912","何魂","秦款措备","29.0","33.6","26.7","26.4","23.1","26.8","20.5","0.0","0.0","6.7","6.8","3.6","5.5","19.49","14.83","0.0","78.8","74.1","74.1","5.3","7.4","6.1","0.0","0.0","0.0","8.0","5.4","3.2"
"20240911","何魂","秦款措备","28.5","32.2","25.6","25.9","23.2","27.0","20.6","15.1","0.0","6.5","1.7","7.1","5.6","11.95","18.35","0.0","82.3","71.6","74.4","8.8","3.4","6.1","0.0","0.0","0.0","7.6","6.6","3.1"
"20240910","何魂","秦款措备","29.4","34.2","25.3","25.0","23.4","27.1","20.7","0.0","0.0","6.2","11.1","7.7","5.6","23.62","20.2","0.0","69.9","65.1","74.7","0.9","5.3","6.0","0.0","0.0","0.0","6.7","6.6","3.1"
"20240909","何魂","秦款措备","28.5","32.6","26.1","24.2","23.5","27.2","20.8","0.0","0.0","7.8","8.9","11.2","5.9","22.18","25.0","0.0","73.0","62.5","74.9","4.1","0.8","5.7","0.0","0.0","0.0","9.3","7.1","3.2"
"20240908","何魂","秦款措备","28.7","32.5","26.4","24.8","23.5","27.1","20.9","0.0","0.0","7.2","7.2","8.6","5.7","19.84","20.27","0.0","76.4","59.0","75.8","4.5","2.9","5.8","0.0","0.0","0.0","6.8","9.4","3.2"
"20240907","何魂","秦款措备","27.8","31.6","25.1","25.3","23.7","27.2","21.1","0.0","0.0","6.3","5.7","8.9","5.4","17.98","21.03","0.0","76.8","59.8","76.2","6.9","3.1","6.1","0.0","0.0","0.0","8.1","11.9","3.3"
"20240906","何魂","秦款措备","27.9","31.8","26.2","26.4","23.9","27.4","21.2","0.0","0.0","5.5","3.5","7.4","5.7","14.4","17.62","0.0","74.0","62.4","75.9","6.6","3.8","6.0","0.0","0.0","0.0","7.5","11.8","3.4"
"20240905","何魂","秦款措备","27.5","31.9","22.7","26.8","24.0","27.6","21.4","0.0","0.0","6.9","11.2","10.3","5.5","24.64","23.83","0.0","67.8","58.9","76.3","1.3","2.9","6.2","0.0","0.0","0.0","8.8","11.0","3.4"
"20240904","何魂","秦款措备","26.2","30.7","22.4","27.1","24.2","27.7","21.6","0.0","0.0","6.2","11.3","8.0","5.4","25.26","18.87","0.0","67.1","70.3","76.8","0.4","3.1","6.3","0.0","0.0","0.0","10.2","10.7","3.5"
"20240903","何魂","秦款措备","25.6","28.4","23.2","26.3","24.5","28.2","21.9","0.0","0.0","5.1","2.5","9.2","6.0","12.51","22.81","0.0","71.1","76.3","75.9","6.6","3.1","6.0","0.0","0.0","0.0","10.7","6.6","3.5"
"20240902","何魂","秦款措备","27.3","32.0","25.0","24.2","24.6","28.3","22.0","0.5","18.8","7.0","3.5","0.6","6.1","12.39","8.26","0.0","75.9","85.8","75.4","6.9","9.6","5.9","0.0","0.0","0.0","7.2","9.0","3.6"
"20240901","何魂","秦款措备","27.6","31.2","24.2","24.0","24.6","28.2","22.1","0.0","117.4","8.4","10.8","0.0","5.7","24.63","3.0","0.0","71.0","89.9","76.2","2.1","9.8","6.3","0.0","0.0","0.0","7.2","11.4","3.6"
"20240831","何魂","秦款措备","27.7","31.8","25.3","26.6","24.8","28.4","22.3","0.0","16.3","7.1","10.4","4.0","6.0","25.22","15.32","0.0","68.1","81.1","76.2","1.1","7.9","6.2","0.0","0.0","0.0","8.3","7.9","3.6"
"20240830","何魂","秦款措备","29.1","34.9","25.6","27.2","25.0","28.6","22.4","0.5","6.6","6.4","8.0","0.2","6.2","23.02","6.96","0.0","68.4","81.0","76.2","5.6","9.1","6.1","0.0","0.0","0.0","14.3","16.1","3.6"
"20240829","何魂","秦款措备","28.5","32.8","25.3","27.0","25.0","28.6","22.5","3.0","16.1","6.8","6.1","0.6","6.1","21.2","8.02","0.0","75.1","79.8","76.7","7.9","9.1","6.2","0.0","0.0","0.0","19.3","16.6","3.6"
"20240828","何魂","秦款措备","26.9","30.0","25.2","27.4","25.1","28.6","22.6","1.1","0.0","6.8","1.9","4.3","6.0","11.02","16.29","0.0","79.1","73.3","77.4","8.8","7.5","6.2","0.0","0.0","0.0","13.7","9.0","3.5"
"20240827","何魂","秦款措备","28.2","32.1","25.8","27.5","25.2","28.8","22.7","0.0","0.0","7.6","2.4","10.6","6.1","15.86","24.97","0.0","75.0","67.8","77.6","8.3","4.8","6.1","0.0","0.0","0.0","12.4","9.1","3.4"
"20240826","何魂","秦款措备","29.1","32.6","26.3","27.8","25.3","28.8","22.9","0.0","0.0","7.9","8.0","11.3","6.0","20.85","25.51","0.0","78.0","64.8","77.8","4.5","1.5","6.1","0.0","0.0","0.0","7.3","7.3","3.5"
"20240825","何魂","秦款措备","29.1","33.2","26.6","27.1","25.4","28.8","22.9","0.0","0.0","11.2","10.7","9.4","5.8","23.92","23.43","0.0","76.0","71.0","77.8","0.4","4.6","6.3","0.0","0.0","0.0","7.6","10.3","3.5"
"20240824","何魂","秦款措备","29.5","33.3","26.8","26.0","25.5","28.9","23.1","0.0","58.3","12.3","11.0","0.0","5.9","24.12","7.6","0.0","74.5","84.5","78.1","0.4","9.9","6.3","0.0","0.0","0.0","8.4","16.7","3.5"
"20240823","何魂","秦款措备","29.3","32.4","26.7","28.7","25.7","29.1","23.3","0.0","0.8","11.6","11.5","8.8","6.0","25.26","23.54","0.0","76.0","76.8","78.4","3.4","4.4","6.2","0.0","0.0","0.0","9.8","10.4","3.6"
"20240822","何魂","秦款措备","29.1","31.7","27.6","28.9","25.8","29.2","23.4","7.8","0.0","10.7","4.8","7.3","6.1","19.02","22.38","0.0","83.9","74.0","78.2","7.3","3.4","6.0","0.0","0.0","0.0","17.5","10.9","3.6"
"20240821","何魂","秦款措备","28.3","30.9","24.7","28.7","25.9","29.3","23.5","13.4","0.0","10.9","1.1","10.9","6.2","12.27","24.84","0.0","87.8","74.1","78.3","8.1","2.5","6.0","0.0","0.0","0.0","16.1","6.2","3.5"
"20240820","何魂","秦款措备","28.1","30.6","26.1","28.2","26.0","29.4","23.6","49.5","0.2","8.4","2.5","10.6","6.3","11.22","25.91","0.0","84.4","77.0","78.6","9.0","3.6","6.0","0.0","0.0","0.0","19.3","9.3","3.5"
"20240819","何魂","秦款措备","29.6","33.5","26.4","26.3","26.0","29.5","23.7","0.0","29.8","6.4","6.1","0.0","6.5","18.36","4.37","0.0","76.5","88.1","78.4","6.1","9.9","5.9","0.0","0.0","0.0","7.7","11.6","3.5"
"20240818","何魂","秦款措备","29.1","32.8","26.1","27.0","26.1","29.5","23.7","0.0","7.8","5.9","10.3","5.0","6.5","26.15","15.03","0.0","69.5","76.9","78.6","5.9","7.8","5.9","0.0","0.0","0.0","9.0","7.2","3.4"
"20240817","何魂","秦款措备","29.3","32.8","26.6","25.6","26.2","29.6","23.8","0.0","0.0","6.8","8.3","1.3","6.3","22.29","9.18","0.0","71.5","76.4","79.1","6.3","9.1","6.0","0.0","0.0","0.0","8.2","6.9","3.5"
"20240816","何魂","秦款措备","29.6","33.8","26.3","25.7","26.2","29.5","23.9","0.0","0.0","7.9","7.9","0.0","6.1","23.56","6.56","0.0","68.0","76.9","79.6","5.1","9.4","6.2","0.0","0.0","0.0","9.4","5.6","3.5"
"20240815","何魂","秦款措备","29.5","33.8","26.5","27.5","26.3","29.6","23.9","0.0","0.0","7.8","10.1","8.8","6.0","25.53","23.96","0.0","70.9","67.6","79.2","3.3","4.4","6.1","0.0","0.0","0.0","8.4","9.7","3.5"
"20240814","何魂","秦款措备","29.3","33.7","25.8","27.5","26.4","29.6","24.0","0.0","0.0","9.7","11.0","5.6","6.0","25.65","18.09","0.0","70.5","67.9","79.5","2.5","5.3","6.1","0.0","0.0","0.0","9.2","8.1","3.5"
"20240813","何魂","秦款措备","28.7","32.7","25.6","26.9","26.5","29.7","24.2","0.0","0.0","9.9","10.7","9.8","6.1","24.8","25.1","0.0","70.5","69.1","79.3","2.0","4.4","6.1","0.0","0.0","0.0","9.7","7.4","3.5"
"20240812","何魂","秦款措备","28.7","32.7","25.5","27.2","26.6","29.8","24.2","0.0","0.0","9.3","12.1","7.9","6.1","27.84","24.32","0.0","69.9","72.9","79.2","0.5","5.9","6.2","0.0","0.0","0.0","8.2","8.6","3.5"
"20240811","何魂","秦款措备","28.7","32.7","25.9","27.1","26.6","29.9","24.3","0.0","0.0","9.8","10.4","10.3","6.1","26.76","26.45","0.0","72.5","74.3","79.0","1.8","2.1","6.2","0.0","0.0","0.0","8.4","11.2","3.6"
"20240810","何魂","秦款措备","29.4","33.1","26.6","25.2","26.7","30.0","24.3","0.0","108.9","10.4","11.7","0.5","6.2","27.1","7.16","0.0","73.4","79.6","79.2","3.9","8.0","6.2","0.0","0.0","0.0","8.7","25.7","3.6"
"20240809","何魂","秦款措备","29.6","33.3","26.6","25.7","26.7","30.0","24.4","0.0","55.1","10.4","11.2","0.0","6.2","26.35","2.97","0.0","74.9","83.5","79.3","4.3","9.6","6.2","0.0","0.0","0.0","7.0","16.7","3.6"
"20240808","何魂","秦款措备","29.6","34.6","25.5","29.2","26.8","30.1","24.3","9.7","0.0","10.0","9.5","5.1","6.4","23.21","18.77","0.0","74.1","67.3","79.2","4.6","4.0","6.0","0.0","0.0","0.0","11.9","12.0","3.7"
"20240807","何魂","秦款措备","29.4","32.9","26.6","30.6","26.8","30.3","24.3","1.2","0.0","9.3","11.8","10.0","7.0","26.32","24.51","0.0","78.5","64.9","78.7","1.5","4.3","5.6","0.0","0.0","0.0","7.4","10.1","3.6"
"20240806","何魂","秦款措备","29.4","33.4","27.3","30.9","26.9","30.3","24.3","0.3","0.0","8.4","8.2","11.6","7.5","22.53","27.74","0.0","76.4","62.8","78.5","5.6","3.9","5.2","0.0","0.0","0.0","7.0","12.0","3.6"
"20240805","何魂","秦款措备","29.7","33.4","27.7","30.0","26.8","30.2","24.3","0.0","0.0","7.0","10.5","12.1","7.6","25.52","27.45","0.0","74.5","68.9","78.7","3.4","0.8","5.2","0.0","0.0","0.0","7.4","8.2","3.7"
"20240804","何魂","秦款措备","30.2","34.1","27.9","30.2","26.8","30.3","24.3","0.0","0.0","6.4","7.5","11.8","7.7","22.08","25.76","0.0","76.4","64.3","78.8","4.6","2.8","5.2","0.0","0.0","0.0","7.3","8.2","3.7"
"20240803","何魂","秦款措备","30.5","34.1","27.4","29.9","26.8","30.2","24.4","0.0","0.0","6.6","10.1","12.2","7.7","25.35","27.74","0.0","76.4","66.3","79.4","3.8","3.1","5.2","0.0","0.0","0.0","7.3","7.9","3.7"
"20240802","何魂","秦款措备","29.9","33.0","27.4","29.6","26.8","30.1","24.4","0.0","0.0","6.2","11.6","11.6","7.6","26.7","25.5","0.0","78.6","72.1","79.7","1.1","6.1","5.3","0.0","0.0","0.0","11.9","7.1","3.7"
"20240801","何魂","秦款措备","29.6","32.4","26.7","29.6","26.7","30.0","24.3","0.0","0.0","5.8","12.2","11.5","7.5","28.77","27.09","0.0","77.8","62.6","80.1","1.3","3.1","5.4","0.0","0.0","0.0","10.2","7.7","3.7"
"20240731","何魂","秦款措备","29.7","32.9","27.3","29.2","26.6","30.0","24.2","0.0","0.0","8.3","12.3","11.7","7.6","28.65","26.75","0.0","73.3","63.3","80.5","0.0","3.4","5.4","0.0","0.0","0.0","10.0","7.4","3.7"
"20240730","何魂","秦款措备","29.4","32.3","26.1","29.2","26.5","29.9","24.1","0.0","0.0","7.4","12.3","12.3","7.4","28.84","28.39","0.0","73.5","70.5","80.7","0.3","0.6","5.5","0.0","0.0","0.0","12.5","8.4","3.7"
"20240729","何魂","秦款措备","29.1","32.5","26.4","29.2","26.3","29.7","24.0","0.0","0.0","8.4","12.0","12.3","7.1","28.92","28.14","0.0","76.6","68.5","80.6","1.1","0.8","5.7","0.0","0.0","0.0","15.0","6.4","3.7"
"20240728","何魂","秦款措备","29.2","32.1","27.0","29.4","26.1","29.4","23.8","0.0","0.0","9.7","11.1","10.8","6.9","27.87","25.21","0.0","79.9","66.6","80.8","4.5","5.0","5.8","0.0","0.0","0.0","11.3","6.7","3.7"
"20240727","何魂","秦款措备","28.8","31.8","27.0","28.6","26.0","29.3","23.7","0.0","0.0","8.6","6.8","11.7","6.7","24.08","27.56","0.0","84.4","70.6","80.9","5.8","1.3","6.0","0.0","0.0","0.0","12.8","7.2","3.7"
"20240726","何魂","秦款措备","28.8","32.3","26.3","28.1","25.9","29.1","23.5","0.0","0.0","6.4","8.0","11.1","6.7","23.68","27.95","0.0","80.4","75.6","80.9","6.6","4.8","6.0","0.0","0.0","0.0","9.9","8.3","3.8"
"20240725","何魂","秦款措备","28.2","32.0","24.4","26.4","25.8","29.1","23.3","1.5","7.9","7.8","9.0","7.1","6.9","26.77","21.15","0.0","84.6","82.0","80.9","6.1","5.8","5.9","0.0","0.0","0.0","8.7","11.3","3.9"
"20240724","何魂","秦款措备","24.8","27.4","22.1","25.5","25.7","29.0","23.2","176.3","11.3","6.8","1.5","1.3","7.1","11.1","12.65","0.0","92.1","88.8","81.4","8.4","9.3","6.0","0.0","0.0","0.0","17.2","14.3","3.9"
"20240723","何魂","秦款措备","28.3","31.1","26.8","26.5","25.6","28.9","23.2","0.7","0.0","6.5","4.7","1.8","7.0","19.11","15.46","0.0","83.8","85.5","82.1","8.3","9.6","5.9","0.0","0.0","0.0","13.5","14.9","3.9"
"20240722","何魂","秦款措备","28.0","30.5","25.2","25.0","25.5","28.8","23.1","0.0","1.4","8.0","5.1","0.8","7.0","19.44","12.18","0.0","84.6","78.8","82.3","6.4","8.1","5.9","0.0","0.0","0.0","14.9","6.4","3.8"
"20240721","何魂","秦款措备","28.2","32.8","25.7","25.2","25.4","28.7","22.9","0.1","0.0","8.4","10.9","9.9","6.8","28.49","26.18","0.0","78.8","73.8","82.1","5.1","3.1","6.0","0.0","0.0","0.0","14.3","6.8","3.7"
"20240720","何魂","秦款措备","27.2","30.7","24.4","24.2","25.2","28.4","22.7","0.0","0.0","7.6","6.2","5.9","6.6","21.3","21.4","0.0","82.9","82.3","81.9","7.0","5.8","6.0","0.0","0.0","0.0","15.5","6.3","3.6"
"20240719","何魂","秦款措备","25.2","27.5","23.6","23.5","24.9","28.1","22.4","6.5","0.5","7.1","2.7","2.4","6.3","11.04","10.87","0.0","86.3","82.8","81.7","8.9","7.3","6.1","0.0","0.0","0.0","11.6","5.8","3.6"
"20240718","何魂","秦款措备","25.5","26.6","24.5","24.4","24.7","27.8","22.2","1.1","130.3","8.7","0.0","0.0","6.1","5.44","4.14","0.0","92.8","90.1","82.0","9.9","10.0","6.3","0.0","0.0","0.0","19.3","18.7","3.6"
"20240717","何魂","秦款措备","25.6","28.5","23.2","26.0","24.4","27.5","22.0","0.0","11.0","11.4","1.8","3.1","5.7","11.13","19.01","0.0","91.5","86.4","82.7","9.1","9.4","6.7","0.0","0.0","0.0","14.1","12.7","3.7"
"20240716","何魂","秦款措备","23.3","24.1","22.5","23.7","24.2","27.3","21.9","43.7","259.2","12.0","0.0","0.0","5.5","2.61","5.05","0.0","95.0","91.6","83.2","9.6","10.0","6.8","0.0","0.0","0.0","13.5","11.0","3.7"
"20240715","何魂","秦款措备","23.9","27.3","22.0","25.8","24.0","27.0","21.8","4.5","4.0","13.8","0.6","0.3","4.9","12.5","10.61","0.0","89.4","84.9","84.6","10.0","9.1","7.2","0.0","0.0","0.0","7.9","19.5","3.8"
"20240714","何魂","秦款措备","22.8","24.4","21.9","25.0","23.9","26.8","21.8","54.9","26.8","14.3","0.0","0.0","4.5","4.21","2.81","0.0","94.3","87.9","85.5","9.9","10.0","7.4","0.0","0.0","0.0","8.2","25.7","3.8"
"20240713","何魂","秦款措备","24.5","27.9","21.8","25.2","23.8","26.6","21.7","0.5","7.9","16.2","3.7","0.0","4.1","14.64","6.89","0.0","82.5","87.6","85.5","6.9","9.5","7.6","0.0","0.0","0.0","5.3","16.7","3.8"
"20240712","何魂","秦款措备","24.1","29.8","20.8","24.5","23.7","26.6","21.6","0.0","76.4","15.2","12.2","1.8","4.0","28.49","12.34","0.0","85.0","85.5","85.5","1.9","8.9","7.6","0.0","0.0","0.0","8.8","16.4","3.8"
"20240711","何魂","秦款措备","22.7","25.4","21.0","24.7","23.6","26.4","21.5","0.0","49.3","14.8","0.0","1.4","3.9","10.19","6.88","0.0","88.4","87.3","85.7","9.6","9.0","7.7","0.0","0.0","0.0","5.7","17.0","3.8"
"20240710","何魂","秦款措备","23.5","26.9","20.9","25.6","23.4","26.3","21.3","32.5","0.3","12.6","1.6","3.9","3.9","9.89","18.82","0.0","91.0","83.0","85.1","9.9","7.3","7.8","0.0","0.0","0.0","26.5","11.6","3.7"
"20240709","何魂","秦款措备","25.2","27.1","23.8","24.2","23.2","26.2","21.1","1.4","3.4","15.5","0.0","0.6","4.2","6.76","13.42","0.0","91.1","87.0","84.9","10.0","9.4","7.6","0.0","0.0","0.0","13.4","9.7","3.6"
"20240708","何魂","秦款措备","25.1","27.6","23.8","22.2","23.1","26.1","20.9","0.0","28.1","11.4","0.0","0.0","4.6","9.19","2.74","0.0","91.0","91.5","84.7","10.0","10.0","7.5","0.0","0.0","0.0","18.1","4.6","3.6"
"20240707","何魂","秦款措备","25.8","28.8","24.1","22.4","22.9","26.0","20.7","0.0","51.0","9.6","3.1","0.0","4.7","17.23","4.55","0.0","86.0","84.9","84.6","9.4","9.6","7.4","0.0","0.0","0.0","12.8","10.9","3.5"
"20240706","何魂","秦款措备","24.9","27.8","22.2","24.4","22.8","25.9","20.5","0.0","0.0","11.1","3.6","6.8","4.6","19.11","23.52","0.0","89.0","75.0","84.8","7.1","6.3","7.4","0.0","0.0","0.0","18.1","10.2","3.4"
"20240705","何魂","秦款措备","24.6","28.6","22.3","25.8","22.8","25.9","20.5","3.2","29.5","12.0","7.5","7.7","4.7","22.67","23.71","0.0","86.6","77.1","85.2","5.6","4.4","7.4","0.0","0.0","0.0","14.2","15.5","3.5"
"20240704","何魂","秦款措备","25.8","29.9","22.7","24.3","22.8","25.9","20.5","0.0","3.4","10.7","12.1","2.2","4.5","29.39","13.14","0.0","83.0","83.6","85.7","5.3","9.3","7.6","0.0","0.0","0.0","12.7","6.7","3.5"
"20240703","何魂","秦款措备","25.2","28.6","24.0","24.8","22.7","25.8","20.6","0.6","0.0","12.5","4.3","3.0","4.3","14.35","17.27","0.0","87.6","80.4","86.2","6.4","7.3","7.8","0.0","0.0","0.0","21.5","6.7","3.5"
"20240702","何魂","秦款措备","23.6","24.9","22.1","24.7","22.6","25.7","20.5","34.8","0.0","12.4","0.0","8.5","3.9","3.05","24.69","0.0","96.1","79.3","86.5","10.0","7.0","8.0","0.0","0.0","0.0","17.4","10.6","3.6"
"20240701","何魂","秦款措备","24.2","27.5","21.6","23.3","22.5","25.6","20.4","0.1","0.0","11.6","9.9","5.1","3.9","26.65","19.54","0.0","85.5","79.3","86.4","6.1","5.9","7.9","0.0","0.0","0.0","7.6","6.5","3.6"
"20240630","何魂","秦款措备","23.5","24.5","21.2","22.9","22.4","25.5","20.2","15.6","14.3","11.6","0.0","0.0","4.0","3.81","5.28","0.0","92.4","87.0","85.7","10.0","10.0","7.8","0.0","0.0","0.0","24.4","15.2","3.5"
"20240629","何魂","秦款措备","23.1","25.6","21.3","24.1","22.2","25.3","20.0","68.9","3.9","10.2","0.8","0.7","4.0","7.98","7.83","0.0","89.4","87.4","85.0","9.5","9.8","7.7","0.0","0.0","0.0","24.9","16.9","3.5"
"20240628","何魂","秦款措备","23.5","27.0","20.1","22.8","22.1","25.1","19.9","1.4","23.8","10.7","11.0","2.7","4.2","28.34","17.27","0.0","79.8","82.5","84.3","5.4","8.6","7.6","0.0","0.0","0.0","8.8","10.3","3.5"
"20240627","何魂","秦款措备","21.8","23.9","19.7","23.4","21.9","25.0","19.7","1.5","14.1","12.1","0.0","0.9","4.4","8.51","9.28","0.0","71.0","86.5","83.1","9.4","9.6","7.5","0.0","0.0","0.0","4.9","19.1","3.5"
"20240626","何魂","秦款措备","23.5","27.2","20.9","23.3","21.8","24.9","19.5","0.0","14.0","12.2","7.6","0.0","4.6","21.97","4.57","0.0","58.0","89.8","82.1","8.0","10.0","7.4","0.0","0.0","0.0","5.7","18.5","3.4"
"20240625","何魂","秦款措备","23.2","26.8","20.2","22.2","21.6","24.7","19.3","0.0","34.8","11.2","0.8","1.9","4.6","14.35","15.54","0.0","62.5","78.8","81.3","8.9","9.3","7.3","0.0","0.0","0.0","9.2","6.3","3.4"
"20240624","何魂","秦款措备","23.4","26.6","21.2","22.4","21.5","24.7","19.1","0.0","0.0","11.4","3.8","7.4","4.8","18.05","24.8","0.0","84.4","70.5","80.6","8.0","7.6","7.3","0.0","0.0","0.0","11.1","8.5","3.4"
"20240623","何魂","秦款措备","24.1","26.8","22.9","23.1","21.5","24.8","19.1","0.1","0.0","8.9","1.5","10.1","5.1","12.25","26.04","0.0","84.6","69.4","79.8","8.5","3.8","7.1","0.0","0.0","0.0","12.2","8.6","3.3"
"20240622","何魂","秦款措备","23.1","24.1","22.2","23.1","21.5","24.9","19.1","42.0","0.0","6.2","0.0","6.9","5.5","1.88","23.42","0.0","92.3","73.9","79.6","10.0","5.5","7.0","0.0","0.0","0.0","18.8","8.2","3.2"
"20240621","何魂","秦款措备","24.0","28.2","21.4","20.9","21.6","25.0","19.1","0.0","23.3","6.7","7.8","0.0","5.7","23.65","6.16","0.0","78.6","88.1","79.6","7.9","9.9","6.9","0.0","0.0","0.0","8.6","9.6","3.1"
"20240620","何魂","秦款措备","22.9","25.3","21.2","22.5","21.5","24.9","19.0","0.2","0.9","7.9","0.0","7.3","5.6","7.86","23.3","0.0","78.0","65.6","79.9","9.4","7.6","6.9","0.0","0.0","0.0","6.9","10.5","3.2"
"20240619","何魂","秦款措备","25.1","32.1","21.9","24.3","21.5","25.0","18.9","0.0","0.0","7.8","9.4","11.2","5.9","25.0","27.28","0.0","66.9","63.9","79.1","7.1","3.8","6.7","0.0","0.0","0.0","10.0","9.6","3.1"
"20240618","何魂","秦款措备","25.0","30.3","19.8","24.0","21.4","24.9","18.7","0.0","0.0","7.3","12.5","11.1","6.1","29.87","28.37","0.0","57.9","66.1","77.9","1.1","5.4","6.4","0.0","0.0","0.0","8.6","8.5","3.0"
"20240617","何魂","秦款措备","23.8","26.7","21.2","24.0","21.3","24.9","18.5","0.0","0.0","7.1","0.5","9.8","6.4","11.84","26.65","0.0","63.5","55.1","76.8","7.5","6.9","6.2","0.0","0.0","0.0","10.2","9.1","3.1"
"20240616","何魂","秦款措备","24.8","30.5","21.3","23.6","21.2","24.8","18.4","0.0","0.0","4.5","10.4","12.6","6.4","26.63","29.43","0.0","74.5","63.1","75.5","4.5","1.3","6.2","0.0","0.0","0.0","8.2","8.7","3.0"
"20240615","何魂","秦款措备","25.8","30.0","21.8","21.8","21.1","24.9","18.2","3.6","0.0","3.5","11.4","10.1","6.7","27.92","26.09","0.0","68.6","70.9","74.5","3.6","3.1","6.0","0.0","0.0","0.0","9.0","7.4","3.0"
"20240614","何魂","秦款措备","24.6","28.4","20.1","22.5","21.0","24.8","18.2","0.0","0.1","2.8","12.4","5.1","6.6","29.28","19.79","0.0","65.4","71.5","74.2","3.5","5.8","6.0","0.0","0.0","0.0","8.2","7.8","3.0"
"20240613","何魂","秦款措备","24.9","30.5","21.0","23.1","20.9","24.7","18.1","0.0","0.0","3.2","12.5","8.9","6.5","29.29","25.44","0.0","70.8","72.6","74.2","0.6","7.1","6.1","0.0","0.0","0.0","7.3","8.4","3.1"
"20240612","何魂","秦款措备","23.8","28.7","20.7","22.4","20.8","24.6","18.0","0.0","0.0","3.9","11.0","6.2","6.3","27.76","22.73","0.0","64.6","79.6","74.7","3.1","7.1","6.2","0.0","0.0","0.0","9.6","7.6","3.1"
"20240611","何魂","秦款措备","22.7","27.6","19.5","21.6","20.8","24.5","18.0","0.0","4.2","4.6","11.4","1.1","6.5","26.24","12.51","0.0","69.6","84.6","74.5","4.1","8.1","6.2","0.0","0.0","0.0","9.8","10.2","3.2"
